date      , match_type, pitch_type   , ground                                                                       , your_team   , opposition_team, bowler_name         , bowler_type       , wickets, runs , economy, overs, start_time, match_period, weather_time    , temperature_2m, relative_humidity_2m, dew_point_2m, pressure_msl, cloud_cover, wind_speed_10m, wind_direction_10m, wind_gusts_10m, precipitation
2016-01-17, ODI       , Green        , The Rose Bowl                                                                , India       , Australia      , Barinder Sran       , LeftArmMediumFast ,     0.0,  63.0,    7.87,   8.0, 08:50:00  , day         , 2016-01-17T09:00, 3.1           ,                 95.0, 2.4         ,       1026.0,       100.0,           14.0,               89.0,           23.4,           0.1
2013-01-03, ODI       , Dry          , Shere Bangla National Stadium                                                , Pakistan    , India          , Saeed Ajmal         , RightArmOffBreak  ,     3.0,  20.0,    2.0 ,  10.0, 06:30:00  , day         , 2013-01-03T06:00, 16.4          ,                 88.0, 14.4        ,       1013.5,        78.0,            6.6,               81.0,            7.6,           0.0
2014-12-16, ODI       , Flat         , JSCA International Stadium Complex                                           , England     , Sri Lanka      , Chris Jordan        , RightArmMediumFast,     2.0,  55.0,    5.5 ,  10.0, 09:00:00  , day         , 2014-12-16T09:00, 15.7          ,                 77.0, 11.6        ,       1021.3,        85.0,           10.9,              351.0,           27.4,           0.0
2013-10-13, ODI       , Slow         , Harare Sports Club                                                           , Australia   , India          , Shane Watson        , RightArmMediumFast,     2.0,  31.0,    3.87,   8.0, 08:00:00  , day         , 2013-10-13T08:00, 24.6          ,                 33.0, 7.1         ,       1013.4,         0.0,           14.8,               18.0,           34.6,           0.0
2013-10-19, ODI       , Slow         , Harare Sports Club                                                           , India       , Australia      , Yuvraj Singh        , LeftArmOrthodox   ,     0.0,  20.0,    6.66,   3.0, 08:00:00  , day         , 2013-10-19T08:00, 21.1          ,                 31.0, 3.2         ,       1017.5,         0.0,           15.8,               55.0,           33.5,           0.0
2016-06-21, ODI       , Flat         , Eden Park                                                                    , Australia   , West Indies    , Aaron Finch         , LeftArmOrthodox   ,     0.0,  16.0,    5.33,   3.0, 07:30:00  , day         , 2016-06-21T07:00, 14.8          ,                 84.0, 12.1        ,       1023.1,        98.0,           18.2,               34.0,           25.6,           0.0
2010-03-02, ODI       , Hard         ," ""Kensington Oval, Bridgetown""                                                ", Bangladesh  , England        , Mahmudullah         , RightArmOffBreak  ,     1.0,  30.0,    4.28,   7.0, 08:30:00  , day         , 2010-03-02T08:00, 26.7          ,                 75.0, 21.9        ,       1014.5,        89.0,           25.8,               82.0,           36.7,           0.0
2012-10-07, T20       , Green        , Sophia Gardens                                                               , West Indies , Sri Lanka      , Daren Sammy         , RightArmMediumFast,     2.0,   6.0,    3.0 ,   2.0, 13:30:00  , day         , 2012-10-07T13:00, 12.6          ,                 73.0, 7.8         ,       1022.7,       100.0,           10.8,               88.0,           25.2,           0.0
2015-09-05, ODI       , Green        , Seddon Park                                                                  , England     , Australia      , Moeen Ali           , RightArmOffBreak  ,     1.0,  68.0,    8.5 ,   8.0, 05:00:00  , day         , 2015-09-05T05:00, 6.9           ,                 98.0, 6.7         ,       1005.1,       100.0,            4.5,              119.0,           11.5,           0.6
2008-06-27, ODI       , Slow         , Providence Stadium                                                           , West Indies , Australia      , Jerome Taylor       , RightArmFast      ,     2.0,  47.0,    4.7 ,  10.0, 04:00:00  , day         , 2008-06-27T04:00, 24.0          ,                 91.0, 22.4        ,       1012.4,        98.0,            9.3,              144.0,           15.1,           0.0
2013-11-08, ODI       , Slow         , Harare Sports Club                                                           , Pakistan    , South Africa   , Mohammad Hafeez     , RightArmOffBreak  ,     2.0,  34.0,    3.77,   9.0, 09:30:00  , day         , 2013-11-08T09:00, 26.7          ,                 41.0, 12.4        ,       1013.7,        42.0,           16.4,               40.0,           36.7,           0.0
2016-01-23, ODI       , Green        , Edgbaston                                                                    , Australia   , India          , John Hastings       , RightArmMediumFast,     3.0,  61.0,    6.1 ,  10.0, 08:50:00  , day         , 2016-01-23T09:00, 5.2           ,                 96.0, 4.7         ,       1028.1,        96.0,           14.0,              192.0,           25.2,           0.0
2016-06-29, ODI       , Green        , Seddon Park                                                                  , England     , Sri Lanka      , Moeen Ali           , RightArmOffBreak  ,     0.0,  58.0,    7.25,   8.0, 07:30:00  , day         , 2016-06-29T07:00, 8.4           ,                 99.0, 8.3         ,       1015.7,       100.0,            6.6,               99.0,            9.4,           0.6
2013-10-30, ODI       , Green        , Trent Bridge                                                                 , Australia   , India          , Clint McKay         , RightArmMediumFast,     0.0,  47.0,    6.71,   7.0, 08:00:00  , day         , 2013-10-30T08:00, 5.0           ,                 91.0, 3.7         ,       1018.4,         6.0,           14.0,              222.0,           23.0,           0.0
2014-07-09, ODI       , Green        , Lord's                                                                       , South Africa, Sri Lanka      , Imran Tahir         , RightArmLegBreak  ,     2.0,  41.0,    4.1 ,  10.0, 09:00:00  , day         , 2014-07-09T09:00, 16.5          ,                 68.0, 10.7        ,       1018.4,        63.0,           23.5,              337.0,           48.6,           0.0
2018-03-07, ODI       , Slow         ," ""Warner Park, St Kitts""                                                      ", New Zealand , England        , Colin de Grandhomme , RightArmMediumFast,     0.0,  23.0,   11.5 ,   2.0, 05:30:00  , day         , 2018-03-07T05:00, 23.9          ,                 68.0, 17.7        ,       1016.2,        24.0,           19.5,               51.0,           53.6,           0.0
2006-04-19, ODI       , Hard         , Kingsmead                                                                    , India       , Pakistan       , Irfan Pathan        , LeftArmMediumFast ,     3.0,  35.0,    3.5 ,  10.0, 11:00:00  , day         , 2006-04-19T11:00, 21.2          ,                 69.0, 15.3        ,       1024.6,        94.0,           18.8,               29.0,           33.8,           0.0
2008-06-27, ODI       , Slow         , Providence Stadium                                                           , West Indies , Australia      , Daren Sammy         , RightArmMediumFast,     0.0,  18.0,    3.6 ,   5.0, 04:00:00  , day         , 2008-06-27T04:00, 24.0          ,                 91.0, 22.4        ,       1012.4,        98.0,            9.3,              144.0,           15.1,           0.0
2012-02-14, ODI       , Slow         ," ""Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa""               ", Sri Lanka   , India          , Thisara Perera      , RightArmMediumFast,     2.0,  45.0,    5.0 ,   9.0, 08:20:00  , day         , 2012-02-14T08:00, 26.0          ,                 78.0, 21.9        ,       1012.3,       100.0,            9.3,               62.0,           19.1,           0.0
2004-12-22, ODI       , Dry          , MA Aziz Stadium                                                              , Bangladesh  , India          , Mohammad Rafique    , LeftArmOrthodox   ,     1.0,  39.0,    3.9 ,  10.0, 18:30:00  , day         , 2004-12-22T18:00, 22.5          ,                 79.0, 18.6        ,       1011.1,         4.0,            6.9,              242.0,           11.5,           0.0
2014-03-05, ODI       , Green        , University Oval                                                              , West Indies , England        , Dwayne Smith        , RightArmMediumFast,     0.0,   6.0,    6.0 ,   1.0, 04:00:00  , day         , 2014-03-05T04:00, 8.9           ,                 77.0, 5.1         ,       1017.2,        97.0,           27.6,              221.0,           54.0,           0.0
2013-10-16, ODI       , Slow         ," ""Warner Park, Basseterre""                                                    ", Australia   , India          , Shane Watson        , RightArmMediumFast,     0.0,  47.0,    9.4 ,   5.0, 08:00:00  , day         , 2013-10-16T08:00, 27.2          ,                 75.0, 22.4        ,       1013.7,        25.0,           15.5,               87.0,           28.4,           0.0
2012-03-27, T20       , Flat         , M Chinnaswamy Stadium                                                        , West Indies , Australia      , Sunil Narine        , RightArmOffBreak  ,     0.0,  21.0,    5.25,   4.0, 08:30:00  , day         , 2012-03-27T08:00, 23.2          ,                 43.0, 9.9         ,       1015.4,        15.0,            6.0,              123.0,           16.9,           0.0
